edad;abandono;viajes;departamento;distancia_casa;educacion;carrera;empleados;id;satisfaccion_entorno;sexo;implicacion;nivel_laboral;puesto;satisfaccion_trabajo;estado_civil;salario_mes;num_empresas_anteriores;mayor_edad;horas_extra;incremento_salario_porc;evaluacion;satisfaccion_companeros;horas_quincena;nivel_acciones;anos_experiencia;num_formaciones_ult_ano;conciliacion;anos_compania;anos_en_puesto;anos_desde_ult_promocion;anos_con_manager_actual
42;No;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;659;Alta;3;Alta;2;Healthcare Representative;Alta;Married;4089;1;Y;No;13;Alta;Media;80;2;10;4;#N/D;10;3;2;2
43;No;Travel_Rarely;Research & Development;6;Secundaria;Other;1;661;Media;2;Media;4;Research Director;Media;Divorced;16627;4;Y;Yes;14;Alta;Alta;80;1;21;3;#N/D;1;2;0;0
38;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;662;Alta;3;Alta;1;Research Scientist;Alta;Single;2619;3;Y;No;17;Alta;Muy_Alta;80;0;8;3;#N/D;0;NA;0;0
43;No;Travel_Frequently;Research & Development;9;Universitaria;Medical;1;663;Muy_Alta;3;Alta;2;Laboratory Technician;Alta;Divorced;5679;3;Y;Yes;13;Alta;Media;80;1;10;3;#N/D;8;NA;4;7
48;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;664;Muy_Alta;2;Media;4;Manager;Media;Married;15402;7;Y;No;11;Alta;Baja;80;1;21;3;#N/D;3;NA;0;2
44;No;Travel_Rarely;Human Resources;1;Secundaria;Life Sciences;1;665;Baja;2;Media;2;Human Resources;Media;Single;5985;4;Y;No;11;Alta;Media;80;0;10;1;#N/D;2;NA;0;2
34;No;Travel_Rarely;Sales;14;Universitaria;Technical Degree;1;666;Alta;3;Alta;1;Sales Representative;Alta;Divorced;2579;1;Y;Yes;18;Alta;Muy_Alta;80;2;8;3;Alta;8;NA;0;6
27;Yes;Travel_Rarely;Sales;2;Universitaria;Marketing;1;667;Alta;3;Alta;1;Sales Representative;Alta;Divorced;3041;0;Y;No;11;Alta;Media;80;1;5;3;#N/D;4;NA;0;2
21;No;Travel_Rarely;Sales;22;Universitaria;Technical Degree;1;669;Alta;3;Alta;1;Sales Representative;Alta;Single;3447;1;Y;No;11;Alta;Alta;80;0;3;2;#N/D;3;NA;1;2
44;No;Travel_Rarely;Research & Development;3;Universitaria;Other;1;671;Muy_Alta;3;Alta;5;Manager;Alta;Married;19513;4;Y;Yes;12;Alta;Baja;80;1;26;2;#N/D;2;NA;0;1
22;No;Travel_Rarely;Research & Development;6;Universitaria;Medical;1;675;Baja;3;Alta;1;Research Scientist;Alta;Married;2773;0;Y;No;20;Muy_Alta;Muy_Alta;80;0;3;3;#N/D;2;NA;2;2
33;No;Travel_Rarely;Sales;8;Universitaria;Marketing;1;677;Alta;3;Alta;2;Sales Executive;Alta;Divorced;7104;0;Y;No;12;Alta;Muy_Alta;80;0;6;3;#N/D;5;NA;1;2
32;No;Travel_Rarely;Research & Development;9;Universitaria;Life Sciences;1;679;Baja;3;Alta;2;Research Scientist;Alta;Married;6322;1;Y;Yes;12;Alta;Muy_Alta;80;1;6;2;#N/D;6;NA;0;5
30;No;Travel_Frequently;Research & Development;3;Universitaria;Medical;1;680;Alta;NA;Alta;1;Research Scientist;Alta;Divorced;2083;1;Y;No;20;Muy_Alta;Alta;80;1;1;2;Alta;1;NA;0;0
53;No;Travel_Rarely;Sales;1;Universitaria;Medical;1;682;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;8381;7;Y;No;20;Muy_Alta;Muy_Alta;80;0;18;2;#N/D;14;NA;8;10
34;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;683;Media;3;Alta;1;Research Scientist;#N/D;Married;2691;1;Y;No;12;Alta;Muy_Alta;80;1;10;4;#N/D;10;NA;8;8
45;Yes;Travel_Frequently;Sales;26;Universitaria;Life Sciences;1;684;Baja;NA;Alta;2;Sales Executive;Alta;Married;4286;2;Y;No;14;Alta;Muy_Alta;80;2;5;4;Alta;1;NA;0;0
26;No;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;686;Alta;3;Alta;1;Laboratory Technician;Alta;Married;2659;1;Y;Yes;13;Alta;Alta;80;1;3;2;#N/D;3;NA;0;2
37;No;Travel_Rarely;Research & Development;3;#N/D;Other;1;689;Alta;NA;#N/D;3;Manufacturing Director;#N/D;Married;9434;1;Y;No;15;Alta;Alta;80;1;10;2;#N/D;10;NA;7;8
29;No;Travel_Rarely;Sales;3;Universitaria;Medical;1;690;Media;3;Alta;2;Sales Executive;Alta;Married;5561;1;Y;No;14;Alta;Baja;80;1;6;5;#N/D;6;3;1;2
35;No;Travel_Rarely;Research & Development;6;Primaria;Life Sciences;1;691;Media;1;Baja;2;Research Scientist;Baja;Single;6646;1;Y;No;13;Alta;Media;80;0;17;3;#N/D;17;NA;11;8
33;No;Travel_Frequently;Research & Development;6;#N/D;Life Sciences;1;692;Alta;3;Alta;2;Healthcare Representative;Alta;Divorced;7725;3;Y;No;23;Muy_Alta;Alta;80;1;15;2;#N/D;13;NA;4;7
54;No;Travel_Rarely;Human Resources;19;Universitaria;Medical;1;698;Alta;NA;Alta;3;Human Resources;Alta;Married;10725;2;Y;No;15;Alta;Alta;80;1;16;1;#N/D;9;NA;7;1
36;No;Travel_Rarely;Research & Development;9;Secundaria;Medical;1;699;Media;NA;Media;2;Manufacturing Director;Media;Divorced;8847;2;Y;Yes;11;Alta;Alta;80;1;13;2;#N/D;3;NA;0;2
27;No;Travel_Rarely;Research & Development;3;Secundaria;Medical;1;700;Baja;2;Media;1;Research Scientist;Media;Single;2045;0;Y;No;13;Alta;Muy_Alta;80;0;5;0;#N/D;4;NA;1;1
20;Yes;Travel_Rarely;Research & Development;10;Universitaria;Medical;1;701;Muy_Alta;3;Alta;1;Research Scientist;Alta;Single;1009;1;Y;Yes;11;Alta;Muy_Alta;80;0;1;5;Alta;1;NA;1;1
33;Yes;Travel_Frequently;Research & Development;3;Universitaria;Life Sciences;1;702;Baja;3;Alta;1;Research Scientist;Alta;Single;3348;1;Y;Yes;11;Alta;Baja;80;0;10;3;#N/D;10;NA;9;7
35;No;Non-Travel;Research & Development;3;Secundaria;Life Sciences;1;704;Alta;2;Media;1;Laboratory Technician;Media;Married;1281;1;Y;No;18;Alta;Alta;80;2;1;3;#N/D;1;NA;0;0
23;No;Travel_Rarely;Research & Development;4;Master;Medical;1;705;Baja;4;Muy_Alta;1;Research Scientist;#N/D;Married;2819;2;Y;No;16;Alta;Baja;80;1;5;3;#N/D;3;4;0;2
25;No;Travel_Rarely;Sales;8;Master;Life Sciences;1;707;Muy_Alta;4;Muy_Alta;2;Sales Executive;Muy_Alta;Married;4851;0;Y;No;22;Muy_Alta;Alta;80;1;4;4;#N/D;3;NA;1;2
38;No;Travel_Rarely;Sales;7;Secundaria;Marketing;1;709;Muy_Alta;2;Media;2;Sales Executive;Media;Single;4028;0;Y;No;20;Muy_Alta;Baja;80;0;8;2;#N/D;7;2;0;5
29;No;Travel_Frequently;Research & Development;1;Primaria;Life Sciences;1;710;Media;1;Baja;1;Research Scientist;Baja;Divorced;2720;1;Y;No;18;Alta;Muy_Alta;80;1;10;5;#N/D;10;1;2;8
48;No;Travel_Rarely;Sales;2;Master;Marketing;1;712;Media;4;Muy_Alta;2;Sales Executive;Muy_Alta;Married;8120;3;Y;No;12;Alta;Muy_Alta;80;0;12;3;#N/D;2;NA;2;2
27;No;Travel_Frequently;Sales;3;Master;Medical;1;714;Muy_Alta;4;Muy_Alta;2;Sales Executive;#N/D;Divorced;4647;1;Y;Yes;20;Muy_Alta;Media;80;2;6;3;#N/D;6;NA;0;4
37;No;Travel_Rarely;Research & Development;10;Master;Life Sciences;1;715;Muy_Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Single;4680;3;Y;No;17;Alta;Baja;80;0;4;2;#N/D;1;4;0;0
50;No;Travel_Rarely;Research & Development;28;Master;Medical;1;716;Muy_Alta;4;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;3221;1;Y;Yes;11;Alta;Alta;80;3;20;3;Muy_Alta;20;NA;3;8
34;No;Travel_Rarely;Research & Development;9;Secundaria;Medical;1;717;Muy_Alta;2;Media;3;Healthcare Representative;Media;Single;8621;1;Y;No;14;Alta;Media;80;0;9;3;#N/D;8;NA;7;7
24;Yes;Travel_Rarely;Sales;3;#N/D;Life Sciences;1;720;Baja;3;Alta;2;Sales Executive;Alta;Single;4577;9;Y;No;14;Alta;Baja;80;0;4;3;#N/D;2;NA;2;0
39;No;Travel_Rarely;Research & Development;2;Secundaria;Technical Degree;1;721;Muy_Alta;2;Media;2;Healthcare Representative;Media;Single;4553;1;Y;No;11;Alta;Baja;80;0;20;4;Media;20;2;11;10
32;No;Travel_Rarely;Sales;10;Universitaria;Marketing;1;722;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;5396;1;Y;No;12;Alta;Muy_Alta;80;0;10;2;#N/D;10;NA;0;8
50;Yes;Travel_Frequently;Sales;8;Universitaria;Technical Degree;1;723;Media;3;Alta;2;Sales Executive;Alta;Married;6796;3;Y;Yes;14;Alta;Baja;80;1;18;4;Alta;4;NA;1;3
38;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;724;Media;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Single;7625;0;Y;No;13;Alta;Alta;80;0;10;4;Muy_Alta;9;NA;1;8
27;No;Travel_Rarely;Research & Development;1;#N/D;Life Sciences;1;725;Alta;NA;#N/D;3;Manufacturing Director;#N/D;Married;7412;1;Y;No;11;Alta;Muy_Alta;80;0;9;3;#N/D;9;NA;0;7
32;No;Travel_Rarely;Research & Development;3;Universitaria;Life Sciences;1;727;Alta;3;Alta;3;Research Director;Alta;Single;11159;3;Y;No;15;Alta;Muy_Alta;80;0;10;6;Alta;7;NA;7;7
47;No;Travel_Rarely;Sales;14;Universitaria;Marketing;1;728;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;4960;2;Y;No;12;Alta;Muy_Alta;80;0;20;2;#N/D;7;NA;1;7
40;No;Travel_Frequently;Sales;5;Secundaria;Life Sciences;1;729;Muy_Alta;2;Media;3;Sales Executive;#N/D;Married;10475;5;Y;Yes;21;Muy_Alta;Alta;80;1;20;2;Media;18;NA;1;12
53;No;Travel_Rarely;Research & Development;7;Master;Life Sciences;1;730;Alta;4;Muy_Alta;4;Research Director;Muy_Alta;Married;14814;3;Y;No;19;Alta;Alta;80;0;32;3;Muy_Alta;5;NA;1;3
41;No;Travel_Rarely;Human Resources;10;Secundaria;Human Resources;1;731;Media;2;Media;5;Manager;Media;Divorced;19141;3;Y;No;15;Alta;Media;80;3;23;2;#N/D;21;NA;12;6
60;No;Travel_Rarely;Sales;16;Universitaria;Marketing;1;732;Baja;3;Alta;2;Sales Executive;Alta;Single;5405;8;Y;No;14;Alta;Muy_Alta;80;0;10;1;Alta;2;NA;2;2
27;No;Travel_Frequently;Research & Development;10;Universitaria;Life Sciences;1;733;Muy_Alta;3;Alta;3;Manufacturing Director;Alta;Divorced;8793;1;Y;No;21;Muy_Alta;Alta;80;2;9;4;#N/D;9;NA;1;7
41;No;Travel_Rarely;Human Resources;1;Secundaria;Human Resources;1;734;Muy_Alta;2;Media;5;Manager;Media;Married;19189;1;Y;No;12;Alta;Media;80;1;22;3;#N/D;22;NA;2;10
50;No;Travel_Rarely;Sales;8;#N/D;Marketing;1;738;Muy_Alta;3;Alta;1;Sales Representative;Alta;Married;3875;7;Y;No;15;Alta;Muy_Alta;80;1;4;2;#N/D;2;NA;2;2
28;Yes;Travel_Rarely;Research & Development;1;Primaria;Life Sciences;1;741;Baja;1;Baja;1;Research Scientist;#N/D;Single;2216;7;Y;Yes;13;Alta;Muy_Alta;80;0;10;4;Baja;7;NA;3;7
36;No;Non-Travel;Research & Development;8;Master;Life Sciences;1;742;Baja;4;Muy_Alta;3;Research Director;Muy_Alta;Married;11713;9;Y;No;14;Alta;Baja;80;1;10;2;#N/D;8;4;0;5
38;No;Travel_Rarely;Research & Development;1;Universitaria;Life Sciences;1;743;Alta;3;Alta;3;Manufacturing Director;Alta;Single;7861;4;Y;Yes;14;Alta;Muy_Alta;80;0;10;4;#N/D;1;3;0;0
44;No;Non-Travel;Research & Development;24;Primaria;Medical;1;744;Baja;1;Baja;1;Laboratory Technician;Baja;Single;3708;2;Y;No;14;Alta;Alta;80;0;9;5;#N/D;5;NA;1;4
47;No;Travel_Frequently;Sales;3;#N/D;Medical;1;746;Muy_Alta;NA;#N/D;4;Sales Executive;#N/D;Divorced;13770;9;Y;Yes;12;Alta;Muy_Alta;80;2;28;2;#N/D;22;NA;11;13
30;No;Travel_Rarely;Sales;27;Universitaria;Marketing;1;747;Alta;3;Alta;2;Sales Executive;Alta;Divorced;5304;7;Y;No;23;Muy_Alta;Muy_Alta;80;1;10;2;Alta;8;3;7;7
29;No;Travel_Rarely;Sales;10;#N/D;Life Sciences;1;749;Alta;3;Alta;1;Sales Representative;Alta;Single;2642;1;Y;No;11;Alta;Alta;80;0;1;6;#N/D;1;NA;0;0
42;Yes;Travel_Frequently;Research & Development;19;#N/D;Medical;1;752;Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Divorced;2759;6;Y;Yes;12;Alta;Muy_Alta;80;0;7;2;#N/D;2;NA;2;2
43;No;Travel_Frequently;Sales;15;Secundaria;Life Sciences;1;754;Muy_Alta;2;Media;2;Sales Executive;Media;Married;6804;3;Y;No;18;Alta;Alta;80;1;7;5;#N/D;2;NA;2;2
34;No;Travel_Rarely;Research & Development;8;Universitaria;Medical;1;757;Media;3;Alta;2;Healthcare Representative;Alta;Single;6142;3;Y;No;11;Alta;Muy_Alta;80;0;10;2;#N/D;5;NA;4;3
23;No;Travel_Rarely;Research & Development;9;Universitaria;Medical;1;758;Media;3;Alta;1;Laboratory Technician;Alta;Married;2500;1;Y;No;14;Alta;Muy_Alta;80;1;5;2;#N/D;4;3;0;2
39;No;Travel_Rarely;Human Resources;3;Master;Human Resources;1;760;Alta;4;Muy_Alta;2;Human Resources;Muy_Alta;Married;6389;9;Y;No;15;Alta;Alta;80;1;12;3;#N/D;8;NA;3;6
56;No;Travel_Rarely;Research & Development;9;Universitaria;Medical;1;762;Alta;3;Alta;4;Healthcare Representative;Alta;Married;11103;7;Y;No;11;Alta;Alta;80;0;30;1;#N/D;10;NA;1;1
40;No;Travel_Rarely;Research & Development;2;Secundaria;Medical;1;763;Muy_Alta;2;Media;1;Research Scientist;Media;Single;2342;0;Y;Yes;20;Muy_Alta;Muy_Alta;80;0;5;2;#N/D;4;NA;2;3
27;No;Travel_Rarely;Research & Development;7;#N/D;Medical;1;764;Muy_Alta;2;Media;2;Healthcare Representative;Media;Single;6811;8;Y;No;19;Alta;Baja;80;0;9;2;Media;7;NA;0;7
29;No;Travel_Rarely;Sales;10;#N/D;Marketing;1;766;Muy_Alta;3;Alta;1;Sales Representative;Alta;Divorced;2297;1;Y;No;14;Alta;Muy_Alta;80;2;2;2;Alta;2;NA;2;2
53;No;Travel_Rarely;Research & Development;6;Universitaria;Life Sciences;1;769;Muy_Alta;3;Alta;2;Laboratory Technician;Alta;Single;2450;2;Y;No;17;Alta;Muy_Alta;80;0;19;4;Alta;2;NA;2;2
35;No;Non-Travel;Research & Development;2;Universitaria;Life Sciences;1;771;Muy_Alta;3;Alta;2;Healthcare Representative;Alta;Divorced;5093;2;Y;No;11;Alta;Baja;80;1;16;2;Alta;1;NA;0;0
32;No;Travel_Frequently;Research & Development;24;Universitaria;Life Sciences;1;772;Baja;3;Alta;2;Laboratory Technician;Alta;Married;5309;1;Y;No;15;Alta;Muy_Alta;80;2;10;2;Alta;10;NA;4;7
38;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;773;Muy_Alta;3;Alta;1;Research Scientist;Alta;Married;3057;6;Y;Yes;13;Alta;Media;80;1;6;0;#N/D;1;NA;0;1
34;No;Travel_Rarely;Research & Development;8;Universitaria;Life Sciences;1;775;Media;3;Alta;2;Manufacturing Director;Alta;Divorced;5121;3;Y;No;14;Alta;Alta;80;1;7;3;#N/D;0;3;0;0
52;No;Travel_Rarely;Sales;3;Secundaria;Marketing;1;776;Alta;2;Media;4;Manager;Media;Married;16856;1;Y;No;11;Alta;Baja;80;0;34;3;#N/D;34;NA;1;16
33;Yes;Travel_Rarely;Research & Development;1;Universitaria;Other;1;780;Muy_Alta;3;Alta;1;Research Scientist;Alta;Single;2686;1;Y;Yes;13;Alta;Alta;80;0;10;2;#N/D;10;NA;7;8
25;No;Travel_Rarely;Sales;26;Universitaria;Medical;1;781;Alta;3;Alta;2;Sales Executive;Alta;Single;6180;1;Y;No;23;Muy_Alta;Media;80;0;6;5;#N/D;6;3;1;4
45;No;Travel_Rarely;Sales;2;Primaria;Technical Degree;1;783;Media;1;Baja;2;Sales Representative;Baja;Single;6632;0;Y;No;13;Alta;Baja;80;0;9;3;#N/D;8;NA;3;1
23;No;Travel_Rarely;Research & Development;10;Master;Medical;1;784;Baja;4;Muy_Alta;1;Research Scientist;Muy_Alta;Single;3505;1;Y;No;18;Alta;Muy_Alta;80;0;2;3;Muy_Alta;2;NA;0;2
47;Yes;Travel_Frequently;Sales;27;Master;Life Sciences;1;785;Media;4;Muy_Alta;2;Sales Executive;Muy_Alta;Single;6397;4;Y;Yes;12;Alta;Muy_Alta;80;0;8;2;Muy_Alta;5;NA;1;3
34;No;Travel_Rarely;Sales;2;Universitaria;Other;1;786;Muy_Alta;3;Alta;2;Sales Executive;Alta;Single;6274;1;Y;No;22;Muy_Alta;Alta;80;0;6;5;#N/D;6;NA;1;4
55;Yes;Travel_Rarely;Research & Development;2;#N/D;Medical;1;787;Muy_Alta;3;Alta;5;Manager;Alta;Married;19859;5;Y;Yes;13;Alta;Muy_Alta;80;1;24;2;#N/D;5;NA;1;4
36;No;Non-Travel;Sales;8;Secundaria;Life Sciences;1;789;Baja;2;Media;3;Sales Executive;Media;Single;7587;1;Y;No;15;Alta;Media;80;0;10;1;Media;10;2;0;9
52;No;Non-Travel;Research & Development;19;Universitaria;Medical;1;791;Muy_Alta;3;Alta;1;Research Scientist;Alta;Married;4258;0;Y;No;18;Alta;Baja;80;1;5;3;Alta;4;NA;1;2
26;No;Travel_Frequently;Research & Development;1;Primaria;Life Sciences;1;792;Baja;1;Baja;1;Laboratory Technician;Baja;Divorced;4364;3;Y;No;14;Alta;Baja;80;1;5;2;Baja;2;NA;2;0
29;No;Travel_Rarely;Research & Development;27;Universitaria;Medical;1;793;Media;3;Alta;2;Healthcare Representative;Alta;Married;4335;4;Y;No;12;Alta;Baja;80;1;11;3;#N/D;8;NA;1;1
26;Yes;Travel_Rarely;Sales;8;Secundaria;Technical Degree;1;796;Muy_Alta;NA;Media;2;Sales Executive;Media;Single;5326;6;Y;No;17;Alta;Alta;80;0;6;2;Media;4;2;1;2
34;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;797;Media;4;Muy_Alta;1;Research Scientist;Muy_Alta;Single;3280;2;Y;No;16;Alta;Alta;80;0;10;2;Muy_Alta;4;NA;1;3
54;No;Travel_Rarely;Research & Development;19;#N/D;Medical;1;799;Muy_Alta;NA;#N/D;2;Manufacturing Director;#N/D;Divorced;5485;9;Y;Yes;11;Alta;Media;80;2;9;4;#N/D;5;NA;1;4
27;No;Travel_Frequently;Sales;8;#N/D;Marketing;1;800;Alta;3;Alta;2;Sales Executive;Alta;Married;4342;0;Y;No;19;Alta;Media;80;1;5;3;#N/D;4;NA;1;1
37;No;Travel_Rarely;Research & Development;10;Universitaria;Life Sciences;1;802;Muy_Alta;3;Alta;1;Research Scientist;Alta;Divorced;2782;0;Y;Yes;13;Alta;Media;80;2;6;3;Alta;5;NA;4;3
38;No;Travel_Frequently;Research & Development;2;Master;Life Sciences;1;803;Baja;4;Muy_Alta;2;Manufacturing Director;Muy_Alta;Single;5980;6;Y;Yes;12;Alta;Muy_Alta;80;0;17;2;#N/D;15;NA;4;12
34;No;Travel_Rarely;Research & Development;2;Secundaria;Medical;1;804;Alta;2;Media;1;Research Scientist;Media;Single;4381;1;Y;No;11;Alta;Alta;80;0;6;3;#N/D;6;NA;1;3
35;No;Travel_Rarely;Sales;8;Universitaria;Life Sciences;1;805;Baja;3;Alta;1;Sales Representative;Alta;Married;2572;1;Y;No;16;Alta;Media;80;1;3;1;#N/D;3;NA;0;2
30;No;Travel_Rarely;Research & Development;1;Primaria;Life Sciences;1;806;Muy_Alta;1;Baja;1;Laboratory Technician;Baja;Married;3833;3;Y;No;21;Muy_Alta;Alta;80;2;7;2;Baja;2;NA;0;2
40;No;Travel_Frequently;Research & Development;2;Master;Medical;1;807;Alta;4;Muy_Alta;2;Healthcare Representative;Muy_Alta;Married;4244;1;Y;No;24;Muy_Alta;Muy_Alta;80;1;8;2;Muy_Alta;8;NA;3;7
34;No;Travel_Rarely;Sales;8;Universitaria;Life Sciences;1;808;Alta;3;Alta;2;Sales Executive;Alta;Married;6500;5;Y;No;17;Alta;Media;80;1;6;1;#N/D;3;NA;1;2
42;No;Travel_Frequently;Research & Development;8;Universitaria;Life Sciences;1;809;Media;NA;Alta;5;Manager;Alta;Divorced;18430;1;Y;No;13;Alta;Media;80;1;24;4;#N/D;24;3;14;9
23;Yes;Travel_Rarely;Research & Development;6;Master;Life Sciences;1;811;Alta;4;Muy_Alta;1;Laboratory Technician;Muy_Alta;Married;1601;1;Y;Yes;21;Muy_Alta;Alta;80;2;1;2;Muy_Alta;0;4;0;0
24;No;Non-Travel;Research & Development;9;Secundaria;Life Sciences;1;812;Alta;2;Media;1;Laboratory Technician;Media;Divorced;2694;1;Y;No;11;Alta;Alta;80;3;1;4;#N/D;1;NA;0;0
52;No;Travel_Rarely;Research & Development;11;Universitaria;Life Sciences;1;813;Muy_Alta;3;Alta;2;Laboratory Technician;Alta;Married;3149;8;Y;No;20;Muy_Alta;Media;80;1;9;3;Alta;5;3;1;4
50;No;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;815;Alta;NA;Alta;4;Research Director;Alta;Married;17639;5;Y;No;16;Alta;Muy_Alta;80;0;30;3;#N/D;4;NA;0;3
29;Yes;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;816;Media;2;Media;1;Laboratory Technician;Media;Married;2319;1;Y;Yes;11;Alta;Muy_Alta;80;1;1;1;#N/D;1;NA;0;0
33;No;Travel_Rarely;Research & Development;7;Universitaria;Medical;1;817;Alta;3;Alta;3;Research Director;Alta;Married;11691;0;Y;No;11;Alta;Muy_Alta;80;0;14;3;Alta;13;NA;3;7
33;Yes;Travel_Rarely;Sales;16;Universitaria;Marketing;1;819;Baja;3;Alta;2;Sales Executive;Alta;Single;5324;5;Y;No;15;Alta;Alta;80;0;6;3;Alta;3;NA;0;2
47;No;Travel_Rarely;Research & Development;2;Universitaria;Other;1;820;Alta;3;Alta;4;Manager;Alta;Married;16752;1;Y;Yes;11;Alta;Alta;80;1;26;3;#N/D;26;NA;3;0
36;No;Travel_Rarely;Research & Development;1;Universitaria;Other;1;823;Alta;NA;Alta;2;Manufacturing Director;Alta;Married;5228;0;Y;No;15;Alta;Baja;80;1;10;2;Alta;9;3;0;5
29;No;Travel_Rarely;Research & Development;23;Master;Life Sciences;1;824;Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Married;2700;1;Y;No;24;Muy_Alta;Alta;80;1;10;3;#N/D;10;NA;0;7
58;Yes;Travel_Rarely;Research & Development;2;Universitaria;Life Sciences;1;825;Muy_Alta;3;Alta;5;Research Director;#N/D;Single;19246;7;Y;Yes;12;Alta;Muy_Alta;80;0;40;2;#N/D;31;NA;13;8
35;No;Travel_Rarely;Research & Development;1;Master;Life Sciences;1;826;Muy_Alta;4;Muy_Alta;1;Research Scientist;Muy_Alta;Single;2506;3;Y;No;13;Alta;Alta;80;0;7;0;#N/D;2;NA;2;2
42;No;Travel_Rarely;Research & Development;1;Secundaria;Life Sciences;1;827;Muy_Alta;2;Media;2;Manufacturing Director;Media;Married;6062;9;Y;Yes;13;Alta;Muy_Alta;80;1;8;4;Media;4;NA;0;2
28;Yes;Travel_Rarely;Research & Development;2;Universitaria;Medical;1;828;Alta;3;Alta;1;Research Scientist;Alta;Single;4382;6;Y;No;17;Alta;Muy_Alta;80;0;5;3;#N/D;2;NA;2;1
36;No;Travel_Rarely;Human Resources;13;Universitaria;Human Resources;1;829;Alta;3;Alta;1;Human Resources;Alta;Married;2143;4;Y;No;13;Alta;Media;80;1;8;2;#N/D;5;NA;0;4
32;No;Travel_Rarely;Research & Development;4;Secundaria;Life Sciences;1;830;Alta;2;Media;2;Manufacturing Director;Media;Married;6162;1;Y;No;12;Alta;Alta;80;1;14;3;Media;14;NA;6;8
40;No;Travel_Frequently;Research & Development;16;Secundaria;Medical;1;832;Baja;2;Media;2;Laboratory Technician;Media;Single;5094;6;Y;No;14;Alta;Muy_Alta;80;0;10;6;Media;1;NA;0;0
30;No;Travel_Rarely;Research & Development;2;#N/D;Medical;1;833;Alta;NA;#N/D;2;Manufacturing Director;#N/D;Single;6877;5;Y;Yes;24;Muy_Alta;Media;80;0;12;4;#N/D;0;NA;0;0
45;No;Travel_Rarely;Research & Development;2;Secundaria;Life Sciences;1;834;Media;2;Media;1;Research Scientist;Media;Single;2274;1;Y;No;14;Alta;Muy_Alta;80;0;1;3;#N/D;1;NA;0;0
42;No;Travel_Rarely;Research & Development;29;Universitaria;Life Sciences;1;836;Media;3;Alta;2;Manufacturing Director;Alta;Married;4434;1;Y;No;13;Alta;Muy_Alta;80;1;10;3;#N/D;9;3;7;8
38;No;Travel_Frequently;Research & Development;12;Secundaria;Life Sciences;1;837;Baja;2;Media;2;Healthcare Representative;Media;Divorced;6288;2;Y;No;15;Alta;Alta;80;1;13;3;#N/D;4;NA;1;2
34;No;Travel_Frequently;Research & Development;16;Secundaria;Life Sciences;1;838;Alta;2;Media;1;Research Scientist;Media;Single;2553;1;Y;No;16;Alta;Alta;80;0;6;3;#N/D;5;NA;1;3
49;Yes;Travel_Rarely;Sales;11;Universitaria;Marketing;1;840;Alta;3;Alta;3;Sales Executive;Alta;Married;7654;1;Y;No;18;Alta;Baja;80;2;9;3;Alta;9;NA;7;7
55;Yes;Travel_Rarely;Sales;2;Universitaria;Medical;1;842;Alta;3;Alta;2;Sales Executive;Alta;Single;5160;4;Y;No;16;Alta;Alta;80;0;12;3;#N/D;9;NA;7;3
43;No;Travel_Rarely;Research & Development;14;Universitaria;Life Sciences;1;843;Media;3;Alta;4;Research Director;Alta;Married;17159;6;Y;No;24;Muy_Alta;Alta;80;1;22;3;#N/D;4;NA;1;0
27;No;Travel_Rarely;Research & Development;5;Secundaria;Technical Degree;1;844;Alta;2;Media;3;Research Director;Media;Divorced;12808;1;Y;Yes;16;Alta;Media;80;1;9;3;Media;9;NA;0;8
35;No;Travel_Rarely;Research & Development;7;Universitaria;Other;1;845;Alta;3;Alta;3;Manufacturing Director;Alta;Single;10221;3;Y;No;21;Muy_Alta;Media;80;0;17;3;Alta;8;NA;1;6
28;No;Travel_Rarely;Sales;2;Universitaria;Marketing;1;846;Media;3;Alta;2;Sales Executive;Alta;Married;4779;1;Y;Yes;20;Muy_Alta;Baja;80;0;8;2;Alta;8;NA;7;5
34;No;Travel_Rarely;Human Resources;3;Universitaria;Human Resources;1;847;Alta;NA;Alta;1;Human Resources;Alta;Married;3737;0;Y;No;19;Alta;Alta;80;1;4;1;#N/D;3;NA;0;2
26;Yes;Travel_Frequently;Research & Development;5;#N/D;Medical;1;848;Alta;2;Media;1;Research Scientist;Media;Married;2366;1;Y;Yes;14;Alta;Baja;80;1;8;2;#N/D;8;2;1;7
